asset_id,asset_name,asset_label,year,month,ts,estadoOn,timeOn
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558000,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558060,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558120,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558240,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558300,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558360,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558420,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558480,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558540,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558600,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558660,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558720,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558780,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558840,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558900,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.558960,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559020,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559080,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559140,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559200,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559260,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559320,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559380,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559440,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559500,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559560,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559620,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559680,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559740,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559800,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559860,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559920,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.559980,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560040,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560100,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560160,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560220,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560280,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560340,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560400,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560460,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560520,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560580,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560640,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560700,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560760,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560820,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560880,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.560940,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561000,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561060,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561120,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561180,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561240,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561300,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561360,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561420,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561480,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561540,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561600,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561660,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561720,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561780,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561840,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561900,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.561960,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562020,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562080,,3586200
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562140,1.0,3586260
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562200,,3586320
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562260,,3586380
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562320,,3586440
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562380,,3586500
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562440,,3586560
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562500,,3586620
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562560,,3586680
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562620,,3586740
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562680,,3586800
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562740,,3586860
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562800,,3586920
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562860,,3586980
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562920,,3587040
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.562980,,3587100
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563040,,3587160
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563100,,3587220
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563160,,3587280
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563220,,3587340
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563280,,3587400
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563340,,3587460
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563400,,3587520
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563460,,3587580
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563520,,3587640
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563580,,3587700
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563640,,3587760
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563700,,3587820
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563760,,3587880
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563820,,3587940
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563880,,3588000
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.563940,,3588060
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564000,,3588120
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564060,,3588180
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564120,,3588240
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564180,,3588300
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564240,,3588360
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564300,,3588420
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564360,,3588480
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564420,,3588540
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564480,,3588600
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564540,,3588660
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564600,,3588720
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564660,,3588780
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564720,,3588840
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564780,,3588900
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564840,,3588960
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564900,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.564960,0.0,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565020,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565080,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565140,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565200,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565260,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565320,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565380,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565440,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565500,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565560,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565620,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565740,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565800,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565860,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565920,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.565980,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566040,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566100,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566160,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566220,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566280,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566340,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566400,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566460,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566520,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566580,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566640,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566700,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566760,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566820,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566880,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.566940,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567000,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567060,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567120,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567180,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567240,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567300,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567360,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567420,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567480,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567540,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567600,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567660,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567720,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567780,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567840,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567900,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.567960,,3589020
b0494190-a1dd-11ef-b067-1b5a3182c1f7,La Aurora - Bomba Chilcas 1,ASSET_001,2025,12,1970-01-01 00:29:24.568020,,3589020
